Model Type,Training,Evaluation,Class,Character Accuracy,Dot Accuracy,Dot Recall,Dot Precision,Dot F1,Hamming Distance,Missclassification HD,Character Recall,Character Precision,Character F1
Multi-class,Class-balance,OOD Test,39,0.9002932551319648,0.9833822091886608,0.9934017595307918,0.9818840579710145,0.9876093294460642,0.09970674486803519,1.0,0.9002932551319648,0.9887278582930756,0.9424405218726015
Multi-class,Class-balance,OOD Test,40,0.5,0.9166666666666666,1.0,0.8,0.888888888888889,0.5,1.0,0.5,0.5,0.5
Multi-class,Class-balance,OOD Test,41,0.9499358151476252,0.9903722721437741,0.9978605049208387,0.9831365935919055,0.9904438309619877,0.057766367137355584,1.1538461538461537,0.9499358151476252,0.9788359788359788,0.9641693811074918
Multi-class,Class-balance,OOD Test,42,0.8952772073921971,0.9825462012320328,0.9924709103353867,0.9731543624161074,0.9827177228058286,0.10472279260780287,1.0,0.8952772073921971,0.956140350877193,0.9247083775185578
Multi-class,Class-balance,OOD Test,43,0.9796954314720813,0.9957698815566836,0.998730964467005,0.9949431099873578,0.9968334388853705,0.025380710659898477,1.25,0.9796954314720813,0.7751004016064257,0.8654708520179372
Multi-class,Class-balance,OOD Test,44,0.9738717339667459,0.9956452889944576,0.9992082343626286,0.9921383647798742,0.9956607495069033,0.026128266033254157,1.0,0.9738717339667459,0.9151785714285714,0.9436133486766399
Multi-class,Class-balance,OOD Test,45,0.9943609022556391,0.9987468671679198,1.0,0.99812382739212,0.9990610328638497,0.007518796992481203,1.3333333333333333,0.9943609022556391,0.8996598639455783,0.9446428571428571
Multi-class,Class-balance,OOD Test,46,0.9902439024390244,0.9983739837398374,0.998780487804878,0.998780487804878,0.998780487804878,0.00975609756097561,1.0,0.9902439024390244,0.796078431372549,0.8826086956521739
Multi-class,Class-balance,OOD Test,47,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.7276995305164319,0.842391304347826
Multi-class,Class-balance,OOD Test,48,0.9234375,0.9861979166666667,1.0,0.9602400600150037,0.9797168006123229,0.0828125,1.0816326530612246,0.9234375,0.8995433789954338,0.9113338473400154
Multi-class,Class-balance,OOD Test,49,0.9859778597785978,0.997539975399754,0.9992619926199262,0.9958323118411375,0.9975442043222004,0.014760147601476014,1.0526315789473684,0.9859778597785978,0.9688179840464104,0.9773226042428675
Multi-class,Class-balance,OOD Test,50,0.9573070607553367,0.9915161466885605,0.9956212370005474,0.987513572204126,0.9915508312891796,0.05090311986863711,1.1923076923076923,0.9573070607553367,0.9636363636363636,0.9604612850082372
Multi-class,Class-balance,OOD Test,51,0.9826589595375722,0.9971098265895953,1.0,0.99568345323741,0.9978370583994233,0.017341040462427744,1.0,0.9826589595375722,0.9497206703910615,0.9659090909090908
Multi-class,Class-balance,OOD Test,52,0.9122486288848263,0.9844606946983546,1.0,0.9698581560283688,0.9846984698469847,0.09323583180987204,1.0625,0.9122486288848263,0.8910714285714286,0.9015356820234869
Multi-class,Class-balance,OOD Test,53,0.9724950884086444,0.9954158480681073,0.99950884086444,0.99365234375,0.9965719882468169,0.0275049115913556,1.0,0.9724950884086444,0.9630350194552529,0.967741935483871
Multi-class,Class-balance,OOD Test,54,0.9785714285714285,0.9964285714285714,1.0,0.9946714031971581,0.9973285841495992,0.02142857142857143,1.0,0.9785714285714285,0.9319727891156463,0.9547038327526133
Multi-class,Class-balance,OOD Test,55,0.9452631578947368,0.9905263157894737,0.9970526315789474,0.9916247906197655,0.994331303800126,0.056842105263157895,1.0384615384615385,0.9452631578947368,0.9782135076252724,0.9614561027837258
Multi-class,Class-balance,OOD Test,56,0.9166666666666666,0.9861111111111112,0.9922839506172839,0.9801829268292683,0.986196319018405,0.08333333333333333,1.0,0.9166666666666666,0.9850746268656716,0.949640287769784
Multi-class,Class-balance,OOD Test,57,0.904,0.984,0.998,0.9784313725490196,0.9881188118811882,0.096,1.0,0.904,0.9377593360995851,0.9205702647657841
Multi-class,Class-balance,OOD Test,58,0.9952076677316294,0.9992012779552716,1.0,0.9988033506182689,0.9994013171023748,0.004792332268370607,1.0,0.9952076677316294,0.9496951219512195,0.9719188767550703
Multi-class,Class-balance,OOD Test,59,0.8808664259927798,0.98014440433213,0.9898916967509025,0.9863309352517986,0.9881081081081081,0.11913357400722022,1.0,0.8808664259927798,0.9682539682539683,0.9224952741020793
Multi-class,Class-balance,OOD Test,60,0.9840695148443157,0.9968621771663047,0.999637943519189,0.9956725567976921,0.9976513098464318,0.01882693700217234,1.1818181818181819,0.9840695148443157,0.9444058373870744,0.9638297872340427
Multi-class,Class-balance,OOD Test,61,0.9836956521739131,0.9972826086956522,0.9978260869565218,0.998911860718172,0.9983686786296899,0.016304347826086956,1.0,0.9836956521739131,0.7702127659574468,0.8639618138424822
Multi-class,Class-balance,OOD Test,62,0.9929824561403509,0.9988304093567252,0.9992982456140351,0.9992982456140351,0.9992982456140351,0.007017543859649123,1.0,0.9929824561403509,0.9129032258064517,0.9512605042016806
Multi-class,Class-balance,OOD Test,63,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.60431654676259,0.7533632286995516
Multi-label,Class-balance,OOD Test,0,,,,,,,,,,
Multi-label,Class-balance,OOD Test,1,0.963669391462307,0.9927338782924614,1.0,0.95822454308094,0.9786666666666667,0.043596730245231606,1.2,0.963669391462307,0.9981185324553151,0.9805914972273567
Multi-label,Class-balance,OOD Test,2,0.9475308641975309,0.9909979423868313,1.0,0.9487554904831625,0.9737039819684448,0.05401234567901234,1.0294117647058822,0.9475308641975309,1.0,0.9730586370839936
Multi-label,Class-balance,OOD Test,3,0.9902826855123675,0.9982332155477032,0.9995583038869258,0.9951627088830255,0.997355663287792,0.01060070671378092,1.0909090909090908,0.9902826855123675,0.9946761313220941,0.9924745462594068
Multi-label,Class-balance,OOD Test,4,0.936969696969697,0.9876767676767677,1.0,0.9311512415349887,0.9643483343074226,0.07393939393939394,1.1730769230769231,0.936969696969697,0.9961340206185567,0.9656464709556527
Multi-label,Class-balance,OOD Test,5,0.9704579025110783,0.9948301329394387,1.0,0.9847272727272727,0.9923048735800659,0.0310192023633678,1.05,0.9704579025110783,0.9805970149253731,0.9755011135857461
Multi-label,Class-balance,OOD Test,6,0.9883923389437028,0.997581737279938,1.0,0.992797464707577,0.9963857163510192,0.014509576320371444,1.25,0.9883923389437028,0.9953243717124488,0.9918462434478742
Multi-label,Class-balance,OOD Test,7,0.9902912621359223,0.9982020855807263,0.9996404171161453,0.9967730369307995,0.9982046678635547,0.010787486515641856,1.1111111111111112,0.9902912621359223,0.9892241379310345,0.9897574123989218
Multi-label,Class-balance,OOD Test,8,0.9742765273311897,0.9957127545551983,1.0,0.9749216300940439,0.9873015873015873,0.02572347266881029,1.0,0.9742765273311897,0.9934426229508196,0.9837662337662338
Multi-label,Class-balance,OOD Test,9,0.9610894941634242,0.9928664072632944,1.0,0.979047619047619,0.9894128970163619,0.042801556420233464,1.1,0.9610894941634242,0.9899799599198397,0.9753208292201382
Multi-label,Class-balance,OOD Test,10,0.9909801563439568,0.9982962517538585,1.0,0.9949147472330242,0.9974508921877343,0.010222489476849068,1.1333333333333333,0.9909801563439568,0.9862357869539198,0.9886022795440912
Multi-label,Class-balance,OOD Test,11,0.9838509316770186,0.9971014492753624,0.9995859213250518,0.9946435929130614,0.9971086327963651,0.017391304347826087,1.0769230769230769,0.9838509316770186,0.9937264742785445,0.9887640449438203
Multi-label,Class-balance,OOD Test,12,0.9843866171003718,0.9971499380421314,0.9981412639405205,0.9933407325194229,0.9957352123122567,0.017100371747211896,1.0952380952380953,0.9843866171003718,0.9880597014925373,0.9862197392923651
Multi-label,Class-balance,OOD Test,13,0.983957219251337,0.9970291146761735,0.9994058229352347,0.9946777054997044,0.997036158861885,0.017825311942959002,1.1111111111111112,0.983957219251337,0.971830985915493,0.9778565101860055
Multi-label,Class-balance,OOD Test,14,0.9860335195530726,0.9976722532588455,0.9990689013035382,0.9962859795728877,0.99767549976755,0.013966480446927373,1.0,0.9860335195530726,0.9644808743169399,0.9751381215469613
Multi-label,Class-balance,OOD Test,15,0.9959677419354839,0.9993279569892473,1.0,0.998992950654582,0.9994962216624685,0.004032258064516129,1.0,0.9959677419354839,0.9536679536679536,0.9743589743589743
Multi-label,Class-balance,OOD Test,16,0.8834844737565265,0.9789319410094348,1.0,0.8877775067089534,0.9405531144998708,0.12640835394339103,1.0849056603773586,0.8834844737565265,0.9996890547263682,0.9380014587892049
Multi-label,Class-balance,OOD Test,17,0.9688427299703264,0.9945598417408507,1.0,0.983941605839416,0.991905813097866,0.032640949554896145,1.0476190476190477,0.9688427299703264,0.9132867132867133,0.9402447804175665
Multi-label,Class-balance,OOD Test,18,0.991393222162453,0.9985655370270755,1.0,0.9957150508837708,0.9978529253891574,0.008606777837547068,1.0,0.991393222162453,0.9946033459255261,0.9929956896551724
Multi-label,Class-balance,OOD Test,19,0.9942013705851345,0.9990335617641891,1.0,0.9980708523325149,0.9990344948652681,0.005798629414865577,1.0,0.9942013705851345,0.9952506596306069,0.9947257383966245
Multi-label,Class-balance,OOD Test,20,0.9231805929919138,0.9851752021563343,0.9986522911051213,0.9586028460543338,0.9782178217821783,0.0889487870619946,1.1578947368421053,0.9231805929919138,0.9647887323943662,0.9435261707988981
Multi-label,Class-balance,OOD Test,21,0.9914529914529915,0.9985754985754985,1.0,0.9971590909090909,0.9985775248933144,0.008547008547008548,1.0,0.9914529914529915,0.9626556016597511,0.9768421052631578
Multi-label,Class-balance,OOD Test,22,0.9771784232365145,0.9961964038727524,1.0,0.9924502402196294,0.9962108163968308,0.022821576763485476,1.0,0.9771784232365145,0.9731404958677686,0.9751552795031057
Multi-label,Class-balance,OOD Test,23,0.9874476987447699,0.997907949790795,1.0,0.9968717413972888,0.9984334203655352,0.012552301255230125,1.0,0.9874476987447699,0.9554655870445344,0.9711934156378601
Multi-label,Class-balance,OOD Test,24,0.9745762711864406,0.9957627118644068,1.0,0.9874476987447699,0.9936842105263157,0.025423728813559324,1.0,0.9745762711864406,0.4291044776119403,0.5958549222797928
Multi-label,Class-balance,OOD Test,25,0.9928610653487095,0.9986271279516749,0.9996339007871133,0.9976251370113263,0.9986285087318277,0.008237232289950576,1.1538461538461537,0.9928610653487095,0.9928610653487095,0.9928610653487095
Multi-label,Class-balance,OOD Test,26,0.9791666666666666,0.9958333333333333,0.9993055555555556,0.9924137931034482,0.995847750865052,0.025,1.2,0.9791666666666666,0.9812108559498957,0.9801876955161627
Multi-label,Class-balance,OOD Test,27,0.9898929845422116,0.998315497423702,0.9992568370986921,0.998218262806236,0.9987372799524624,0.010107015457788348,1.0,0.9898929845422116,0.9964093357271095,0.9931404712198032
Multi-label,Class-balance,OOD Test,28,0.9759615384615384,0.9957264957264957,0.9989316239316239,0.9925690021231423,0.9957401490947818,0.02564102564102564,1.0666666666666667,0.9759615384615384,0.9759615384615384,0.9759615384615384
Multi-label,Class-balance,OOD Test,29,0.9947368421052631,0.9991228070175439,0.9993421052631579,0.9993421052631579,0.9993421052631579,0.005263157894736842,1.0,0.9947368421052631,0.9521410579345088,0.972972972972973
Multi-label,Class-balance,OOD Test,30,0.99860529986053,0.999767549976755,1.0,0.9996514464970373,0.9998256928708384,0.001394700139470014,1.0,0.99860529986053,0.9597855227882037,0.9788106630211895
Multi-label,Class-balance,OOD Test,31,0.9958333333333333,0.9993055555555556,0.9995833333333334,0.9995833333333334,0.9995833333333334,0.004166666666666667,1.0,0.9958333333333333,0.9695740365111561,0.9825282631038026
Multi-label,Class-balance,OOD Test,32,0.941747572815534,0.9894822006472492,1.0,0.9406392694063926,0.9694117647058823,0.06310679611650485,1.0833333333333333,0.941747572815534,1.0,0.97
Multi-label,Class-balance,OOD Test,33,0.9742268041237113,0.9948453608247423,0.9982817869415808,0.9864176570458404,0.9923142613151154,0.030927835051546393,1.2,0.9742268041237113,0.9725557461406518,0.9733905579399141
Multi-label,Class-balance,OOD Test,34,0.9861367837338263,0.9972273567467652,1.0,0.9917506874427131,0.9958582604693972,0.0166358595194085,1.2,0.9861367837338263,0.9907149489322191,0.9884205650764243
Multi-label,Class-balance,OOD Test,35,0.9949238578680203,0.9991539763113367,0.9991539763113367,0.9991539763113367,0.9991539763113367,0.005076142131979695,1.0,0.9949238578680203,0.98,0.9874055415617129
Multi-label,Class-balance,OOD Test,36,0.9885931558935361,0.9980988593155894,1.0,0.994328922495274,0.9971563981042654,0.011406844106463879,1.0,0.9885931558935361,0.9786700125470514,0.9836065573770492
Multi-label,Class-balance,OOD Test,37,0.9917491749174917,0.9986248624862486,1.0,0.9972572682391662,0.9986267508926119,0.00825082508250825,1.0,0.9917491749174917,0.9844389844389845,0.9880805589806823
Multi-label,Class-balance,OOD Test,38,0.9870689655172413,0.9978448275862069,1.0,0.9957081545064378,0.9978494623655914,0.01293103448275862,1.0,0.9870689655172413,0.9744680851063829,0.9807280513918629
Multi-label,Class-balance,OOD Test,39,0.9912023460410557,0.998533724340176,0.998900293255132,0.998900293255132,0.998900293255132,0.008797653958944282,1.0,0.9912023460410557,0.9868613138686131,0.9890270665691294
Multi-label,Class-balance,OOD Test,40,0.5,0.9166666666666666,1.0,0.8,0.888888888888889,0.5,1.0,0.5,0.2,0.28571428571428575
Multi-label,Class-balance,OOD Test,41,0.9858793324775353,0.9972186563970903,1.0,0.994468085106383,0.9972263708128867,0.01668806161745828,1.1818181818181819,0.9858793324775353,0.9820971867007673,0.9839846252402307
Multi-label,Class-balance,OOD Test,42,0.9917864476386037,0.998631074606434,0.998631074606434,0.998631074606434,0.998631074606434,0.008213552361396304,1.0,0.9917864476386037,0.9817073170731707,0.9867211440245148
Multi-label,Class-balance,OOD Test,43,0.9847715736040609,0.9974619289340102,0.9974619289340102,0.9987293519695044,0.998095238095238,0.015228426395939087,1.0,0.9847715736040609,0.9651741293532339,0.9748743718592965
Multi-label,Class-balance,OOD Test,44,0.9928741092636579,0.9984164687252574,0.9992082343626286,0.9976284584980237,0.9984177215189873,0.009501187648456057,1.3333333333333333,0.9928741092636579,0.9698375870069605,0.9812206572769953
Multi-label,Class-balance,OOD Test,45,0.9962406015037594,0.9993734335839599,0.9990601503759399,1.0,0.9995298542548191,0.0037593984962406013,1.0,0.9962406015037594,0.9796672828096118,0.9878844361602982
Multi-label,Class-balance,OOD Test,46,0.9951219512195122,0.9991869918699187,0.998780487804878,1.0,0.9993898718730934,0.004878048780487805,1.0,0.9951219512195122,0.9714285714285714,0.983132530120482
Multi-label,Class-balance,OOD Test,47,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.96875,0.9841269841269841
Multi-label,Class-balance,OOD Test,48,0.975,0.9955729166666667,1.0,0.9868928296067849,0.9934031819945673,0.0265625,1.0625,0.975,0.7858942065491183,0.8702928870292888
Multi-label,Class-balance,OOD Test,49,0.9918819188191882,0.9986469864698647,0.9995079950799508,0.9977897838899804,0.9986481504239891,0.008118081180811807,1.0,0.9918819188191882,0.986784140969163,0.9893264630106735
Multi-label,Class-balance,OOD Test,50,0.9819376026272578,0.9969896004378763,0.9994526546250684,0.9945533769063181,0.996996996996997,0.0180623973727422,1.0,0.9819376026272578,0.9692058346839546,0.9755301794453508
Multi-label,Class-balance,OOD Test,51,0.9884393063583815,0.9980732177263969,0.9992774566473989,0.9978354978354979,0.9985559566787003,0.011560693641618497,1.0,0.9884393063583815,0.9661016949152542,0.9771428571428571
Multi-label,Class-balance,OOD Test,52,0.9817184643510055,0.9969530773918343,1.0,0.9939430648092066,0.996962332928311,0.018281535648994516,1.0,0.9817184643510055,0.93717277486911,0.9589285714285715
Multi-label,Class-balance,OOD Test,53,0.9921414538310412,0.9986902423051736,0.99950884086444,0.9985279685966634,0.9990181639666175,0.007858546168958742,1.0,0.9921414538310412,0.9564393939393939,0.9739633558341368
Multi-label,Class-balance,OOD Test,54,0.9857142857142858,0.9976190476190476,0.9991071428571429,0.9973262032085561,0.9982158786797504,0.014285714285714285,1.0,0.9857142857142858,0.9787234042553191,0.9822064056939502
Multi-label,Class-balance,OOD Test,55,0.991578947368421,0.9985964912280701,0.9987368421052631,0.9995785924989464,0.9991575400168491,0.008421052631578947,1.0,0.991578947368421,0.9853556485355649,0.9884575026232948
Multi-label,Class-balance,OOD Test,56,0.9953703703703703,0.9992283950617284,1.0,0.9984591679506933,0.9992289899768697,0.004629629629629629,1.0,0.9953703703703703,0.9555555555555556,0.9750566893424036
Multi-label,Class-balance,OOD Test,57,0.992,0.9986666666666667,1.0,0.998003992015968,0.9990009990009989,0.008,1.0,0.992,0.9802371541501976,0.9860834990059641
Multi-label,Class-balance,OOD Test,58,0.9936102236421726,0.9989350372736954,0.9992012779552716,0.9992012779552716,0.9992012779552716,0.006389776357827476,1.0,0.9936102236421726,0.9873015873015873,0.9904458598726115
Multi-label,Class-balance,OOD Test,59,0.9963898916967509,0.9993983152827918,0.9992779783393502,1.0,0.9996388587937883,0.0036101083032490976,1.0,0.9963898916967509,0.971830985915493,0.9839572192513368
Multi-label,Class-balance,OOD Test,60,0.9913106444605359,0.998551774076756,0.9998189717595944,0.9980122876761836,0.9989148128052089,0.008689355539464157,1.0,0.9913106444605359,0.9841840402588066,0.9877344877344878
Multi-label,Class-balance,OOD Test,61,0.9836956521739131,0.9972826086956522,0.9978260869565218,0.998911860718172,0.9983686786296899,0.016304347826086956,1.0,0.9836956521739131,0.9476439790575916,0.9653333333333333
Multi-label,Class-balance,OOD Test,62,0.9859649122807017,0.9976608187134502,0.9971929824561403,1.0,0.9985945186226283,0.014035087719298246,1.0,0.9859649122807017,0.9590443686006825,0.972318339100346
Multi-label,Class-balance,OOD Test,63,0.9880952380952381,0.998015873015873,0.998015873015873,1.0,0.9990069513406157,0.011904761904761904,1.0,0.9880952380952381,0.9540229885057471,0.9707602339181286
Multi-class,Label-correlation,ID Test,0,,,,,,,,,,
Multi-class,Label-correlation,ID Test,1,0.9935344827586207,0.9973060344827587,0.9989224137931034,0.9851222104144527,0.9919743178170143,0.016163793103448277,2.5,0.9935344827586207,0.9913978494623656,0.9924650161463939
Multi-class,Label-correlation,ID Test,2,0.9801587301587301,0.996031746031746,1.0,0.9767441860465116,0.988235294117647,0.023809523809523808,1.2,0.9801587301587301,0.9148148148148149,0.946360153256705
Multi-class,Label-correlation,ID Test,3,0.9722222222222222,0.9945987654320988,0.9953703703703703,0.9885057471264368,0.9919261822376009,0.032407407407407406,1.1666666666666667,0.9722222222222222,0.9905660377358491,0.9813084112149533
